id,source,tokens,labels,nested-labels,ds_type
458,http://de.wikipedia.org/wiki/Aaron_Burr [2010-01-16] ,"['Burrs', 'sechsjährige', 'Amtszeit', 'als', 'Senator', 'endete', '1797', '.', 'Zu', 'dieser', 'Zeit', 'hatten', 'die', 'Föderalisten', 'die', 'Mehrheit', 'in', 'beiden', 'Kammern', 'der', 'New', 'Yorker', 'Legislative', 'erlangt', 'und', 'wählten', 'wieder', 'Philip', 'Schuyler', 'auf', 'den', 'Senatorenposten', '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCderiv', 'I-LOCderiv', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
459,"http://www.haz.de/newsroom/politik/zentral/politik/ausland/art666,591506 [2008-05-12] ","['Bei', 'der', 'Präsidentenwahl', 'am', '3.', 'Februar', 'hatte', 'Nikolic', 'nur', 'knapp', 'gegen', 'Tadic', 'verloren', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'B-PER', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
460,http://de.wikipedia.org/wiki/Geschichte_der_Stadt_Leipzig [2010-01-15] ,"['Ende', '1988', 'begann', 'die', 'Besucherzahl', 'aufgrund', 'der', 'verstärkten', 'gesellschaftlichen', 'Debatte', 'zu', 'steigen', ',', 'und', 'die', 'Friedensgebete', 'bekamen', 'politische', 'Relevanz', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
461,http://de.wikipedia.org/wiki/Gyroplane-Laboratoire [2009-08-10] ,"['Bei', 'dieser', 'als', 'Koaxialrotor', 'bekannten', 'Bauweise', 'gleichen', 'sich', 'die', 'Drehmomente', 'der', 'Rotoren', 'aus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
462,http://de.wikipedia.org/wiki/Brögel [2009-12-14] ,"['Mit', 'der', 'Entwicklung', 'Unterbarmens', 'zu', 'einem', 'der', 'Siedlungszentren', 'im', 'Wuppertal', ',', 'die', 'mit', 'dem', 'Bau', 'der', 'Hauptkirche', 'bis', '1832', 'unterstrichen', 'wurde', ',', 'gingen', 'die', 'Brögeler', 'Höfe', 'vollständig', 'in', 'innerstädtischer', 'Bebauung', 'auf', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCderiv', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
463,http://de.wikipedia.org/wiki/Gmail [2009-12-19] ,"['China', 'Ein', 'IT-Unternehmen', 'hat', 'vor', 'Google', 'den', 'Namen', 'gmail.cn', 'angemeldet', 'und', 'bietet', 'wie', 'Google', 'E-Mail-Adressen', 'an', ',', 'deren', 'Endung', 'jedoch', 'gmail.cn', 'ist', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-OTH', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OTH', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
464,ngz-online.de vom 02.07.2006 [2006-07-02] ,"['Ein', 'Sprecher', 'der', 'Düsseldorfer', 'Staatsanwaltschaft', 'bestätigte', 'am', 'Samstag', 'auf', 'Anfrage', 'der', 'Nachrichtenagentur', 'AP', 'grundsätzlich', 'einen', 'entsprechenden', 'Bericht', 'des', 'Nachrichtenmagazins', '""', 'Der', 'Spiegel', '""', '.']","['O', 'O', 'O', 'B-LOCderiv', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
465,http://de.wikipedia.org/wiki/Itemanalyse [2009-08-30] ,"['Früher', 'wurde', 'dieser', 'Index', 'darum', 'auch', 'Popularitätsindex', 'genannt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
466,fr-aktuell.de vom 02.03.2006 [2006-03-02] ,"['Normalerweise', 'müsste', 'Deutschland', 'bereits', 'in', 'diesem', 'Jahr', 'seine', 'um', 'Konjunktureinflüsse', 'und', 'Einmaleinnahmen', 'bereinigte', 'Neuverschuldung', 'um', '0,5', 'Prozentpunkte', 'des', 'BIP', 'senken', '.']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
467,http://www.haz.de/Hannover/Aus-der-Region/Im-Norden/Langenhagen/Ein-Firmenjaeger-schuert-im-CD-Werk-Existenzaengste.html [2011-01-07] ,"['Das', 'wage', 'ich', 'mal', 'ganz', 'stark', 'zu', 'bezweifeln', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
468,http://de.wikipedia.org/wiki/Arnsberg [2010-01-15] ,"['Heute', 'ist', 'es', 'der', 'Sitz', 'des', 'Verwaltungsgerichts', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
469,http://de.wikipedia.org/wiki/Nicker_(Messer) [2009-11-25] ,"['Die', 'Notwendigkeit', 'zum', 'Abnicken', 'kann', 'sich', 'ergeben', ',', 'wenn', 'das', 'Tier', 'verletzt', 'ist', '(', 'z.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
470,handelsblatt.com vom 13.09.2005 [2005-09-13] ,"['Insgesamt', 'finden', 'sich', 'Lockversuche', 'mittels', 'kaum', 'verhüllter', 'Frauenhaut', ',', 'auf', 'früheren', 'Ausstellungen', 'allerorten', 'angewandtes', 'Werbemittel', ',', 'bei', 'der', 'IAA', '2005', 'weniger', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
471,http://de.wikipedia.org/wiki/Harry_Rosin [2009-11-12] ,"['Ehrungen', 'Im', 'Jahre', '2000', 'erhielt', 'Rosin', 'zusammen', 'mit', 'Preisendanz', 'das', 'Bundesverdienstkreuz', 'am', 'Bande', 'für', 'die', 'Durchsetzung', 'von', 'FCKW-freier', 'Kühltechnik', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
472,http://de.wikipedia.org/wiki/Pegasus_(Sternbild) [2010-01-03] ,"['Der', 'arabische', 'Name', 'Enif', 'leitet', 'sich', 'von', '„', 'Maul', '“', '(', 'des', 'Pferdes', ')', 'ab', '.']","['O', 'B-LOCderiv', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
473,http://www.cash.ch/news/story/450/638400/40/40 [2008-11-11] ,"['Das', 'sind', 'die', 'Bedingungen', 'für', 'einen', 'CEO', '(', 'Geschäftsführer', ')', 'und', 'ich', 'akzeptiere', 'das', 'natürlich', '.', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
474,welt.de vom 18.05.2006 [2006-05-18] ,"['Dementsprechend', 'erwirtschaften', 'die', 'Manager', 'nach', 'einem', 'glanzlosen', 'Jahr', '2005', 'wieder', 'gutes', 'Geld', 'für', 'ihre', 'Investoren', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
475,http://de.wikipedia.org/wiki/Technische_Universität_Ilmenau [2010-01-09] ,"['Die', 'TU', 'Ilmenau', 'engagiert', 'sich', 'in', 'internationalen', 'und', 'nationalen', 'Netzwerken', 'wie', '3DTV', ',', 'NEWCOM', 'oder', 'EURON', 'bzw.', '„', 'OptoNet-Technologienetzwerk', '“', 'des', 'Freistaates', 'Thüringen', ',', 'Polymermat', ',', 'Automotive', 'Thüringen', '.']","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'O', 'B-ORG', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'O', 'B-ORG', 'I-ORG', 'O']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']",train
476,http://tagesschau.sf.tv/content/view/full/1182678 [2009-05-25] ,"['Deshalb', 'will', 'der', 'Bundesrat', 'die', '«', 'sehr', 'lückenhaften', '»', 'statistischen', 'Grundlagen', 'über', 'die', 'Gewalt', ',', 'die', 'von', 'Jugendlichen', 'ausgeht', ',', 'verbessern', '.']","['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
477,http://de.wikipedia.org/wiki/Manfred_Sauerbrey [2009-02-14] ,"['Nach', 'der', 'Pensionierung', 'meldete', 'sich', 'Sauerbrey', '1990', 'für', 'eine', 'beratende', 'Tätigkeit', 'in', 'Ost-Deutschland', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
478,http://www.welt.de/data/2006/10/05/1059797.html [2006-10-05] ,"['""', 'Es', 'ist', 'beabsichtigt', ',', 'die', 'Aktien', 'im', 'ersten', 'Halbjahr', '2007', 'von', 'der', 'Deka-Bank', 'auf', 'eine', 'von', 'der', 'Sparkassen-Finanzgruppe', 'zu', 'errichtenden', 'Gesellschaft', 'zu', 'übertragen', '""', ',', 'teilten', 'das', 'Frankfurter', 'Institut', 'und', 'der', 'Deutsche', 'Sparkassenund', 'Giroverband', '(', 'DSGV', ')', 'mit', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCderiv', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCderiv', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
479,http://de.wikipedia.org/wiki/Pfarrkirche_St._Korbinian_(Unterhaching) [2009-11-18] ,"['Glocken', 'Im', 'Diözesan-Matrikel', 'von', '1738', 'werden', 'zwei', 'Glocken', 'erwähnt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
480,http://www.come-on.de/nachrichten/kultur/unverwuestliche-ikone-rock-996694fe94.html [2010-12-25] ,"['Schwarzer', 'Humor', 'britischer', 'Prägung', 'spielte', 'eine', 'große', 'Rolle', '.']","['O', 'O', 'B-LOCderiv', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
481,http://de.wikipedia.org/wiki/Cut_the_Crap [2009-12-07] ,"['Nach', 'seiner', 'Rückkehr', 'hielt', 'Strummer', 'ein', 'Bandmeeting', 'ab', ',', 'in', 'dem', 'er', 'Sheppard', ',', 'White', 'und', 'Howard', 'mitteilte', ',', 'dass', 'er', 'nicht', 'mehr', 'mit', 'ihnen', 'arbeiten', 'werde', ',', 'da', 'er', 'weiter', 'versuchen', 'wolle', ',', 'Mick', 'Jones', 'wieder', 'zurück', 'in', 'die', 'Band', 'zu', 'holen', '.']","['O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'B-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
482,http://www.4investors.de/php_fe/indexdow.php?sektion=dowjones&ID=46027 [2008-01-14] ,"['Auf', 'die', 'Börsenkurse', 'der', 'von', 'Allianz', 'und', 'Münchener', 'Rück', 'hatte', 'die', 'Mitteilung', 'am', 'Montagmorgen', 'keinen', 'erkennbaren', 'Einfluss', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCderiv', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
483,welt.de vom 04.03.2006 [2006-03-04] ,"['Eine', 'Urlauberin', ',', 'die', 'sich', 'in', 'einem', 'Hotel', 'auf', 'Mallorca', 'bei', 'einem', 'Sturz', 'in', 'der', 'Lobby', 'einen', 'Fußknöchel', 'gebrochen', 'hatte', ',', 'klagte', 'vor', 'Gericht', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
484,http://de.wikipedia.org/wiki/Artland_Dragons [2010-01-12] ,"['In', 'dieser', 'Zeit', 'mussten', 'die', 'Ligaspiele', 'mangels', 'regelgerechter', 'Halle', 'in', 'Essen', '(', 'Oldenburg', ')', 'ausgetragen', 'werden', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
485,"http://www.heute.de/ZDFheute/inhalt/18/0,3672,7263506,00.html [2008-07-09] ","['Die', 'Botschaftssprecherin', 'sagte', ',', 'bei', 'dem', 'Überfall', 'in', 'der', 'Nähe', 'des', 'Haupteingangs', 'seien', 'keine', 'Beschäftigten', 'des', 'Konsulats', 'zu', 'Schaden', 'gekommen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
486,http://www.sat1.de/php-bin/functions/jump.php?place=/news/politik&label=&teaserid=954621&position=TM12&url=%2Fnews%2Fpolitik%2F2006%2F10%2F18%2Fn2006101813522300002%2F [2006-10-19] ,"['Beobachter', 'sehen', 'in', 'dem', 'Anschlag', 'einen', 'Hinweis', 'auf', 'eine', 'mögliche', 'neue', 'Strategie', 'der', 'Rebellen', ',', 'die', 'im', 'Nordosten', 'von', 'Sri', 'Lanka', 'für', 'einen', 'eigenen', 'Staat', 'kämpfen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
487,http://de.wikipedia.org/wiki/Ontario_Archaeological_Society [2009-12-19] ,"['Emerson', 'erwarb', '1938/39', 'erste', 'Grabungserfahrungen', 'bei', 'Philleo', 'Nash', ',', 'als', 'er', 'die', 'Grabung', 'an', 'der', 'Pound', 'site', 'in', 'Südwest-Ontario', 'unterstützte', '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
488,http://de.wikipedia.org/wiki/Reichsvereinigung_Schweden-Deutschland [2009-11-03] ,"['Die', 'Kriegsgefahr', 'lag', 'laut', 'Ausgabe', 'in', 'der', '""', 'deutschfeindlichen', 'Außenpolitik', '""', 'der', 'Briten', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCpart', 'O', 'O', 'O', 'B-LOCderiv', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
489,http://de.wikipedia.org/wiki/HMX-1 [2009-11-01] ,"['In', 'den', 'späten', '1970er', 'Jahren', 'wurden', 'die', 'VH-3A', 'außer', 'Dienst', 'gestellt', 'und', 'durch', 'die', 'modernisierten', 'VH-3D', 'ersetzt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OTH', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OTH', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
490,http://www.solinger-tageblatt.de/Aus-aller-Welt/10-gegen-FCA-Club-darf-auf-Rettung-hoffen-5a29f9f5-f24b-40e6-8d35-940840afd941-ds [2010-05-13] ,"['Augsburg-Trainer', 'Jos', 'Luhukay', 'ist', 'vor', 'Beginn', 'des', 'Spiels', 'angespannt', '.']","['B-ORGpart', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
491,tagesschau.de vom 28.06.2005 [2005-06-28] ,"['Peter', 'Babbington', ',', 'Direktor', 'des', 'UN-geführten', 'Entwaffnungsprogramms', 'in', 'Afghanistan', ',', 'weiß', ',', 'dass', 'die', 'Zeit', 'knapp', 'wird', ':', '""', 'Munition', 'ist', 'nur', 'eine', 'gewisse', 'Zeit', 'haltbar', '.']","['B-PER', 'I-PER', 'O', 'O', 'O', 'B-ORGpart', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
492,http://de.wikipedia.org/wiki/Verwaltungsträger [2009-09-23] ,"['Bei', 'den', 'juristischen', 'Personen', 'des', 'öffentlichen', 'Rechts', 'lässt', 'sich', 'unterscheiden', 'zwischen', 'unmittelbarer', 'und', 'mittelbarer', 'Staatsverwaltung', '(', 'Selbstverwaltung', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
493,http://de.wikipedia.org/wiki/Erster_Grammatischer_Traktat [2010-01-01] ,"['Die', 'Abhandlung', 'bietet', 'eine', 'genaue', 'Darstellung', 'des', 'altisländischen', 'Lautsystems', 'und', 'macht', 'Vorschläge', 'zu', 'einer', 'konsequenten', 'und', 'genauen', 'Rechtschreibung', 'des', 'Altisländischen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCderiv', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCderiv', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
494,http://de.wikipedia.org/wiki/Wikingerzeit [2010-01-10] ,"['Zettel', 'S.', '60.', 'Schweden', ',', 'Norwegen', 'Die', 'Runensteine', 'aus', 'dem', 'östlichen', 'Nordjütland', 'legen', 'den', 'Schluss', 'nahe', ',', 'dass', 'im', '10.', 'Jahrhundert', 'dieses', 'Gebiet', 'schwerpunktmäßig', 'Ausgangspunkt', 'für', 'Fahrten', 'nach', 'Schweden', 'und', 'Gotland', 'war', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
495,http://www.svz.de/artikel/article//haus-der-wirtschaft-offen-und-funktional.html [2008-05-02] ,"['""', 'Wir', 'wollen', 'nicht', 'mit', 'Pauken', 'und', 'Trompeten', 'auftreten', ',', 'sondern', 'mit', 'anderen', 'Parametern', 'Akzente', 'setzen', '""', ',', 'so', 'Architekt', 'Kai', 'Richter', 'von', 'Büro', 'Bothe', 'Richter', 'Teherani', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'B-PER', 'B-PER', 'O']",train
496,n-tv.de vom 16.01.2005 [2005-01-16] ,"['Es', 'gebe', 'keinen', 'Grund', ',', 'warum', 'Erwachsene', 'nicht', 'geschlagen', 'werden', 'dürften', ',', 'Kinder', 'aber', 'doch', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
497,http://de.wikipedia.org/wiki/Russfeier [2009-10-11] ,"['Die', 'Tradition', 'der', 'letzten', 'drei', 'Typen', 'ist', 'allerdings', 'nicht', 'sehr', 'weit', 'verbreitet', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
